cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report
9712,6443135,"MITCHELL, BO",TN,HOUSE,50,HEALTH COST SOLUTIONS,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3930564-TN-MITCHELL-BO
10001,6443593,"MUNOZ JR, SERGIO",TX,HOUSE,36,"LAW OFFICE OF SERGIO MUNOZ, JR., P.C.",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930666-TX-MUNOZ-JR-SERGIO
11152,6447959,"KESSLER, JEFFREY",WV,SENATE,2,BERRY KESSLER CRUTCHFIELD TAYLOR + GORDON,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3931447-WV-KESSLER-JEFFREY-V
11153,6447959,"KESSLER, JEFFREY",WV,SENATE,2,CHEVRON,OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/3931447-WV-KESSLER-JEFFREY-V
11154,6447959,"KESSLER, JEFFREY",WV,SENATE,2,REGIONAL ECONOMIC DEVELOPMENT CORP.,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3931447-WV-KESSLER-JEFFREY-V
11155,6447959,"KESSLER, JEFFREY",WV,SENATE,2,REYNOLDS MEMORIAL HOSPITAL,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3931447-WV-KESSLER-JEFFREY-V
11156,6447959,"KESSLER, JEFFREY",WV,SENATE,2,WESTWAY ENTERPRISES INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931447-WV-KESSLER-JEFFREY-V
11255,6448570,"SNYDER, HERB",WV,SENATE,16,HYDROCHEM LABORATORIES INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931520-WV-SNYDER-HERB
11256,6448570,"SNYDER, HERB",WV,SENATE,16,SHASTA CORPORATION INC. TA SANDBLASTING PROFESSIONALS AND POWDER COATING PROS.,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,https://apps.publicintegrity.org/disclosure/documents/3931520-WV-SNYDER-HERB
11257,6448570,"SNYDER, HERB",WV,SENATE,16,SNYDER ENTERPRISES INC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931520-WV-SNYDER-HERB
11319,6448612,"BEBOUT, ELI",WY,SENATE,26,"NUCOR, INC./NUCOR DRILLING INC.",OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/3931571-WY-BEBOUT-ELI-D
11359,6449470,"HASTERT, JOHN",WY,SENATE,13,TRONOX,MINING,https://apps.publicintegrity.org/disclosure/documents/3931617-WY-HASTERT-JOHN-M
11300,6449892,"WILLIAMS, BOB",WV,SENATE,14,WILLIAMS APPRAISAL SERVICE,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3931555-WV-WILLIAMS-BOB
2927,6451100,"MOSELEY, CHARLES",IN,HOUSE,10,PAYNE FINANCIAL SOLUTIONS,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3926374-IN-MOSELEY-CHARLES-CHUCK
9691,6451486,"LOVE, HAROLD",TN,HOUSE,58,ST. PAUL A.M.E. CHURCH,CLERGY,https://apps.publicintegrity.org/disclosure/documents/3930516-TN-LOVE-HAROLD-M
7385,6451586,"SINGER, ROBERT",NJ,SENATE,30,HARMONY BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3928572-NJ-SINGER-ROBERT-W
7386,6451586,"SINGER, ROBERT",NJ,SENATE,30,LAKEWOOD MUA,ELECTRIC UTILITIES,https://apps.publicintegrity.org/disclosure/documents/3928572-NJ-SINGER-ROBERT-W
7383,6452479,"SCUTARI, NICHOLAS",NJ,SENATE,22,LAW OFFICE OF NICHOLAS P. SCUTARI,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3928560-NJ-SCUTARI-NICHOLAS-P
2446,6452649,"OLSON, RICK",IA,HOUSE,31,ATTORNEY,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925353-IA-OLSON-RICK-L
2447,6452649,"OLSON, RICK",IA,HOUSE,31,HORSE OWNER/BREEDER,LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925353-IA-OLSON-RICK-L
7335,6452651,"MAINOR, CHARLES",NJ,ASSEMBLY,31,JERSEY CITY CHARTER SCHOOL,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3928410-NJ-MAINOR-CHARLES
2732,6452934,"VERSCHOORE, PATRICK",IL,HOUSE,72,QUAD CITY BANK & TRUST,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3926046-IL-VERSCHOORE-PATRICK
3348,6452986,"ANGEL, DENISE",KY,SENATE,35,DREISBACH DEVELOPMENT CO.,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927205-KY-ANGEL-DENISE-HARPER
3446,6453104,"KEENE, DENNIS",KY,HOUSE,67,BLACKWELL DEVELOPMENT CO LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927422-KY-KEENE-DENNIS
3447,6453104,"KEENE, DENNIS",KY,HOUSE,67,DENNIS KEENE CONSULTING INC.,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927422-KY-KEENE-DENNIS
3448,6453104,"KEENE, DENNIS",KY,HOUSE,67,EGC CONSTRUCTION,HOME BUILDERS,https://apps.publicintegrity.org/disclosure/documents/3927422-KY-KEENE-DENNIS
3449,6453104,"KEENE, DENNIS",KY,HOUSE,67,KEENE DEVELOPMENT INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927422-KY-KEENE-DENNIS
3450,6453104,"KEENE, DENNIS",KY,HOUSE,67,KEENE INVESTMENTS,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927422-KY-KEENE-DENNIS
3451,6453104,"KEENE, DENNIS",KY,HOUSE,67,KEENE PROPERTIES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927422-KY-KEENE-DENNIS
3516,6453128,"OWENS, DARRYL",KY,HOUSE,43,DARRYL T. OWENS LAW OFFICE,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927541-KY-OWENS-DARRYL-T
9813,6453425,"ANCHIA, RAFAEL",TX,HOUSE,103,CIVITAS CAPITAL GROUP,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3930764-TX-ANCHIA-RAFAEL
9814,6453425,"ANCHIA, RAFAEL",TX,HOUSE,103,"HAYNES AND BOONE, LLP",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930764-TX-ANCHIA-RAFAEL
7537,6453946,"WIRTH, PETER",NM,SENATE,25,"SAWTELL, WIRTH & BINDSHEID PC",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3929059-NM-WIRTH-PETER
4499,6453963,"BABBIDGE, CHRISTOPHER",ME,HOUSE,8,IN TOWN TROLLEY,LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/3926502-ME-BABBIDGE-CHRISTOPHER-W
4511,6453999,"BRYANT, MARK",ME,HOUSE,24,LL BEAN,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3926556-ME-BRYANT-MARK-E
4540,6454114,"DIAMOND, BILL",ME,SENATE,26,ALL MED STAFFING,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926646-ME-DIAMOND-G-WILLIAM-BILL
4548,6454123,"DUCHESNE, ROBERT",ME,HOUSE,121,MAINE BIRDING TRAIL,LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/3926670-ME-DUCHESNE-ROBERT-S
4549,6454123,"DUCHESNE, ROBERT",ME,HOUSE,121,TOWNSQUARE MEDIA,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926670-ME-DUCHESNE-ROBERT-S
4559,6454140,"EVANGELOS, JEFFREY",ME,HOUSE,91,THOMASTON PLACE AUCTIONS,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3926702-ME-EVANGELOS-JEFFREY-P
4605,6454211,"HOBBINS, BARRY",ME,HOUSE,14,LAW OFFICES OF BARRY J. HOBBINS,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3926862-ME-HOBBINS-BARRY-J
4606,6454211,"HOBBINS, BARRY",ME,HOUSE,14,"NORTHLAND TITLE CO, LTD.",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926862-ME-HOBBINS-BARRY-J
4650,6454321,"MIRAMANT, DAVID",ME,SENATE,12,SPIRIT SOARING,LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/3927036-ME-MIRAMANT-DAVID-R
4651,6454321,"MIRAMANT, DAVID",ME,SENATE,12,SWITCHBACK AVIATION,AIR TRANSPORT,https://apps.publicintegrity.org/disclosure/documents/3927036-ME-MIRAMANT-DAVID-R
4718,6454459,"VALENTINO, LINDA",ME,SENATE,31,LM VALENTINO INC,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3927269-ME-VALENTINO-LINDA-M
4719,6454459,"VALENTINO, LINDA",ME,SENATE,31,"SACO TERRACE, INC.",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927269-ME-VALENTINO-LINDA-M
11168,6455967,"MANCHIN, TIMOTHY",WV,HOUSE,50,FBM DEVELOPMENT PARTNERSHIP,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931458-WV-MANCHIN-TIMOTHY-J
11169,6455967,"MANCHIN, TIMOTHY",WV,HOUSE,50,MANALOI LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3931458-WV-MANCHIN-TIMOTHY-J
11170,6455967,"MANCHIN, TIMOTHY",WV,HOUSE,50,MANCHIN INJURY LAW GROUP PLLC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3931458-WV-MANCHIN-TIMOTHY-J
11171,6455967,"MANCHIN, TIMOTHY",WV,HOUSE,50,TRANSCOM INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931458-WV-MANCHIN-TIMOTHY-J
5734,6456145,"CAFERRO, MARY",MT,SENATE,41,AWARE INC.,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3928643-MT-CAFERRO-MARY-M
5852,6456283,"LARSEN, CLIFFORD",MT,SENATE,47,RANCH/FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3928818-MT-LARSEN-CLIFFORD-G
5903,6456337,"PHILLIPS, MIKE",MT,SENATE,31,INTERNATIONAL WOLF CENTER,ANIMAL RIGHTS,https://apps.publicintegrity.org/disclosure/documents/3928127-MT-PHILLIPS-MIKE-K
5904,6456337,"PHILLIPS, MIKE",MT,SENATE,31,TURNER CONSERVATION TRUST MANAGEMENT CO.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928127-MT-PHILLIPS-MIKE-K
5905,6456337,"PHILLIPS, MIKE",MT,SENATE,31,WESTERN LANDOWNERS ALLIANCE,PRO-ENVIRONMENTAL POLICY,https://apps.publicintegrity.org/disclosure/documents/3928127-MT-PHILLIPS-MIKE-K
5929,6456366,"SESSO, JON",MT,SENATE,37,SESSO-KORNET RENTALS,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928210-MT-SESSO-JON-C
5045,6456533,"CHAPPELLE-NADAL, MARIA",MO,SENATE,14,CONCORDIA COLLEGE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3932229-MO-CHAPPELLE-NADAL-MARIA-N
5046,6456533,"CHAPPELLE-NADAL, MARIA",MO,SENATE,14,ST. MARK'S UNITED METHODIST CHURCH,CLERGY,https://apps.publicintegrity.org/disclosure/documents/3932229-MO-CHAPPELLE-NADAL-MARIA-N
6094,6457371,"FISHER, SUSAN",NC,HOUSE,114,INN ON THE BILTMORE ESTATE,LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/3928578-NC-FISHER-SUSAN-C
430,6458565,"FLOWERS, STEPHANIE",AR,SENATE,25,"STEPHANIE A. FLOWERS, ATTORNEY",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925627-AR-FLOWERS-STEPHANIE
543,6458617,"MALOCH, BRUCE",AR,SENATE,12,FARMERS BANK AND TRUST COMPANY,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3925769-AR-MALOCH-BRUCE
544,6458617,"MALOCH, BRUCE",AR,SENATE,12,JVM TIMBERLANDS,FORESTRY & FOREST PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3925769-AR-MALOCH-BRUCE
545,6458617,"MALOCH, BRUCE",AR,SENATE,12,MAGNOLIA BANKING CORP.,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3925769-AR-MALOCH-BRUCE
546,6458617,"MALOCH, BRUCE",AR,SENATE,12,MALOCH BRANGUS FARMS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925769-AR-MALOCH-BRUCE
557,6458646,"MURDOCK, REGINALD",AR,HOUSE,48,MURDOCK ENTERPRISES INC.,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3925795-AR-MURDOCK-REGINALD
658,6458957,"ABLESER, EDWARD",AZ,SENATE,26,ABLESER FAMILY COUNSELING,HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3925930-AZ-ABLESER-EDWARD-Z
1803,6459512,"BRYANT SR, ROBERT",GA,HOUSE,162,"BRYANT TRANSPORT SERVICES, INC",TRUCKING,https://apps.publicintegrity.org/disclosure/documents/3925626-GA-BRYANT-SR-ROBERT-BOB
1818,6459549,"CHEOKAS, MICHAEL",GA,HOUSE,138,"AMERICUS BEVERAGE CO, INC","BEER, WINE & LIQUOR",https://apps.publicintegrity.org/disclosure/documents/3925665-GA-CHEOKAS-MICHAEL-A
1819,6459549,"CHEOKAS, MICHAEL",GA,HOUSE,138,"AVIATION VENTURES, LLC",AIR TRANSPORT,https://apps.publicintegrity.org/disclosure/documents/3925665-GA-CHEOKAS-MICHAEL-A
1820,6459549,"CHEOKAS, MICHAEL",GA,HOUSE,138,"CHEOKAS AND CHEOKAS, INC","BEER, WINE & LIQUOR",https://apps.publicintegrity.org/disclosure/documents/3925665-GA-CHEOKAS-MICHAEL-A
1821,6459549,"CHEOKAS, MICHAEL",GA,HOUSE,138,CHEOKAS PROPERTIES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925665-GA-CHEOKAS-MICHAEL-A
1822,6459549,"CHEOKAS, MICHAEL",GA,HOUSE,138,"EZ STORAGE AND SUITES, LLC",MISCELLANEOUS BUSINESS,https://apps.publicintegrity.org/disclosure/documents/3925665-GA-CHEOKAS-MICHAEL-A
1823,6459549,"CHEOKAS, MICHAEL",GA,HOUSE,138,LEE MURPHY MILL LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925665-GA-CHEOKAS-MICHAEL-A
1824,6459549,"CHEOKAS, MICHAEL",GA,HOUSE,138,"TROY HILL ON LEE, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925665-GA-CHEOKAS-MICHAEL-A
1934,6459697,"JACOBS, MICHAEL",GA,HOUSE,80,"JACOBS LEGAL, LLC",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925892-GA-JACOBS-MICHAEL-J-MIKE
1943,6459717,"JONES, EMANUEL",GA,SENATE,10,"DSA, INC",COMPUTER EQUIPMENT & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925903-GA-JONES-EMANUEL
1944,6459717,"JONES, EMANUEL",GA,SENATE,10,HENRY CO COLLISION CENTER,AUTOMOTIVE,https://apps.publicintegrity.org/disclosure/documents/3925903-GA-JONES-EMANUEL
1945,6459717,"JONES, EMANUEL",GA,SENATE,10,"LEGACY AUTOMOTIVE OF COLUMBUS, LLC",AUTOMOTIVE,https://apps.publicintegrity.org/disclosure/documents/3925903-GA-JONES-EMANUEL
2092,6459920,"SIMS, FREDDIE",GA,SENATE,12,EDUCATIONAL CONSULTING SERVICES,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3926098-GA-SIMS-FREDDIE-POWELL
8276,6460721,"MCPEAK, JERRY",OK,HOUSE,13,MUSCOGEE NATION,TRIBAL GOVERNMENTS,https://apps.publicintegrity.org/disclosure/documents/3930620-OK-MCPEAK-JERRY
8301,6460810,"PRUETT, R C",OK,HOUSE,19,PRUETT'S FOOD INC.,FOOD PROCESSING & SALES,https://apps.publicintegrity.org/disclosure/documents/3930694-OK-PRUETT-RAYMOND-C-R-C
2190,6461700,"AQUINO, HENRY JAMES",HI,HOUSE,38,WAIPAHU COMMUNITY ASSOCIATION,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3926206-HI-AQUINO-HENRY-JAMES-C
2191,6461700,"AQUINO, HENRY JAMES",HI,HOUSE,38,WAIPAHU COMMUNITY FOUNDATION,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3926206-HI-AQUINO-HENRY-JAMES-C
2216,6461769,"GREEN, JOSH",HI,SENATE,3,HAWAII INDEPENDENT PROVIDERS ASSOCIATION (IPA),HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3926251-HI-GREEN-JOSH
2217,6461769,"GREEN, JOSH",HI,SENATE,3,"KOHALA HOSPITAL, WATKINS ER GROUP",HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3926251-HI-GREEN-JOSH
1115,6461890,"ARESIMOWICZ, JOSEPH",CT,HOUSE,30,BERLIN PUBLIC SCHOOLS,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3926760-CT-ARESIMOWICZ-JOSEPH
1267,6462135,"MCCRORY, DOUGLAS",CT,HOUSE,7,CAPITOL REGION EDUCATION COUNCIL,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3927099-CT-MCCRORY-DOUGLAS
7737,6462380,"DIAZ SR, RUBEN",NY,SENATE,32,CHRISTIAN COMMUNITY NEIGHBORHOOD CHURCH,CLERGY,https://apps.publicintegrity.org/disclosure/documents/3929548-NY-DIAZ-SR-RUBEN
7738,6462380,"DIAZ SR, RUBEN",NY,SENATE,32,NY HISPANIC CLERGY ORG.,CLERGY,https://apps.publicintegrity.org/disclosure/documents/3929548-NY-DIAZ-SR-RUBEN
4843,6462446,"HORTMAN, MELISSA",MN,HOUSE,036B,UNIVERSITY OF MINNESOTA,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3927569-MN-HORTMAN-MELISSA
6712,6462888,"BEAULIEU, JANE",NH,HOUSE,HILLSBOROUGH 045,REPUBLIC RESTAURANT,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3928198-NH-BEAULIEU-JANE-ELLEN
6752,6463088,"CALI-PITTS, JACQUELINE",NH,HOUSE,ROCKINGHAM 030,VERIZON,TELECOM SERVICES & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3928361-NH-CALI-PITTS-JACQUELINE
6889,6463385,"HARVEY, SUZANNE",NH,HOUSE,HILLSBOROUGH 029,SMALL TECHNOLOGY INNOVATION,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928867-NH-HARVEY-SUZANNE
6890,6463385,"HARVEY, SUZANNE",NH,HOUSE,HILLSBOROUGH 029,TUFTS NEWMAN-LAKKA CENTER,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3928867-NH-HARVEY-SUZANNE
7293,6463567,"FIOCCHI SR, SAMUEL",NJ,ASSEMBLY,1,BELVEDERE PROPERTIES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3928300-NJ-FIOCCHI-SR-SAMUEL-L
7294,6463567,"FIOCCHI SR, SAMUEL",NJ,ASSEMBLY,1,FRATELLI HOLDINGS,INVESTMENT HOLDING COMPANIES,https://apps.publicintegrity.org/disclosure/documents/3928300-NJ-FIOCCHI-SR-SAMUEL-L
7295,6463567,"FIOCCHI SR, SAMUEL",NJ,ASSEMBLY,1,KLS INVESTMENTS,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3928300-NJ-FIOCCHI-SR-SAMUEL-L
7092,6463841,"ROSENWALD, CINDY",NH,HOUSE,HILLSBOROUGH 030,CATHOLIC MEDICAL CENTER,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3929379-NH-ROSENWALD-CINDY
7093,6463841,"ROSENWALD, CINDY",NH,HOUSE,HILLSBOROUGH 030,LUCINDA ROSENWALD REV. TRUST,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3929379-NH-ROSENWALD-CINDY
7150,6463934,"SPRAGUE, DALE",NH,HOUSE,STRAFFORD 018,AMERICAN AMBULANCE,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3929478-NH-SPRAGUE-DALE-R
7151,6463934,"SPRAGUE, DALE",NH,HOUSE,STRAFFORD 018,AVALAR REAL ESTATE,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3929478-NH-SPRAGUE-DALE-R
101,6464074,"ALEXANDER, LOUISE",AL,HOUSE,56,ALEXANDER UNITY FLOWERS,AGRICULTURAL SERVICES & PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3925101-AL-ALEXANDER-LOUISE-LULU
3133,6464519,"FROWNFELTER, STAN",KS,HOUSE,37,KC FLUID POWER,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,https://apps.publicintegrity.org/disclosure/documents/3933004-KS-FROWNFELTER-STAN
3184,6464585,"KELLY, LAURA",KS,SENATE,18,KANSAS SLEEP AND BREATHING CLINIC,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3926920-KS-KELLY-LAURA-J
23,6464822,"GARDNER, ALBERTA",AK,SENATE,I,BROWN BEAR SOFTWARE,COMPUTER EQUIPMENT & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3924984-AK-GARDNER-ALBERTA-BERTA
93,6464933,"TUCK, CHRIS",AK,HOUSE,23,ALASKA ELECTRIC TRUST FUNDS,ELECTRIC UTILITIES,https://apps.publicintegrity.org/disclosure/documents/3925082-AK-TUCK-CHRIS-S
8969,6465715,"DOYLE II, JAMES",RI,SENATE,8,DOYLE RESPIRATORY,PHARMACEUTICALS & HEALTH PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3930429-RI-DOYLE-II-JAMES-E
8970,6465728,"EDWARDS, JOHN",RI,HOUSE,70,AZ CORP,CONSTRUCTION SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930431-RI-EDWARDS-JOHN-G
8971,6465728,"EDWARDS, JOHN",RI,HOUSE,70,HV COLLINS COMPANY,CONSTRUCTION SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930431-RI-EDWARDS-JOHN-G
6768,6465971,"CILLEY, JACALYN",NH,HOUSE,STRAFFORD 004,HORSESHOES PLUS INC.,AGRICULTURAL SERVICES & PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3928430-NH-CILLEY-JACALYN-L-JACKIE
6769,6465971,"CILLEY, JACALYN",NH,HOUSE,STRAFFORD 004,UNIVERSITY OF NEW HAMPSHIRE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3928430-NH-CILLEY-JACALYN-L-JACKIE
6965,6466019,"LEISHMAN, PETER",NH,HOUSE,HILLSBOROUGH 024,"MILFORD-BENNINGTON RAILROAD CO, INC.",RAILROADS,https://apps.publicintegrity.org/disclosure/documents/3929057-NH-LEISHMAN-PETER-R
11351,6466150,"ESQUIBEL, KEN",WY,HOUSE,41,UNION PACIFIC RAILROAD,RAILROADS,https://apps.publicintegrity.org/disclosure/documents/3931606-WY-ESQUIBEL-KEN-A
7525,6466473,"STEINBORN, JEFF",NM,HOUSE,35,NM WILDERNESS ALLIANCE,PRO-ENVIRONMENTAL POLICY,https://apps.publicintegrity.org/disclosure/documents/3929021-NM-STEINBORN-JEFF
10412,6467010,"MARSDEN, DAVE",VA,SENATE,37,"DEVELOPMENT SERVICE GROUP, INC",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3931487-VA-MARSDEN-DAVE-W
10502,6467083,"TYLER, ROSLYN",VA,HOUSE,75,SOUTHERN VA. REGIONAL MEDICAL CENTER,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3931682-VA-TYLER-ROSLYN-C
10503,6467083,"TYLER, ROSLYN",VA,HOUSE,75,THE IMPROVEMENT ASSOCIATION,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931682-VA-TYLER-ROSLYN-C
7332,6467261,"LAMPITT, PAMELA",NJ,ASSEMBLY,6,UNIVERSITY OF PENNSYLVANIA,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3928398-NJ-LAMPITT-PAMELA-ROSEN
7342,6467294,"MORIARTY, PAUL",NJ,ASSEMBLY,4,SCOUT ENTERPRISES,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3928429-NJ-MORIARTY-PAUL-D
7405,6467376,"WHELAN, JAMES",NJ,SENATE,2,WALT DISNEY/PARAMOUNT,TV & MOVIE PRODUCTION/DISTRIBUTION,https://apps.publicintegrity.org/disclosure/documents/3932925-NJ-WHELAN-JAMES
1614,6467573,"JENNE, EVAN",FL,HOUSE,99,DE GROENE POORT,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925154-FL-JENNE-EVAN
5230,6467946,"NASHEED, JAMILAH",MO,SENATE,5,PRIDE ELECTRIC LLC,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3932239-MO-NASHEED-JAMILAH
9971,6469591,"LUCIO III, EDDIE",TX,HOUSE,38,BEATTY BANGLE STRAMA PC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930613-TX-LUCIO-III-EDDIE
9972,6469591,"LUCIO III, EDDIE",TX,HOUSE,38,INTERNATIONAL EDUCATION SERVICES,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3930613-TX-LUCIO-III-EDDIE
2985,6470075,"STEMLER, STEVEN",IN,HOUSE,71,COMMUNITY BANK SHARES,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3926542-IN-STEMLER-STEVEN-RAY
2986,6470075,"STEMLER, STEVEN",IN,HOUSE,71,STEMLER CORPORATION,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3926542-IN-STEMLER-STEVEN-RAY
2987,6470075,"STEMLER, STEVEN",IN,HOUSE,71,STEMLER DEVELOPMENT,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926542-IN-STEMLER-STEVEN-RAY
2988,6470075,"STEMLER, STEVEN",IN,HOUSE,71,STEMLER GROUP,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926542-IN-STEMLER-STEVEN-RAY
2989,6470075,"STEMLER, STEVEN",IN,HOUSE,71,STEMLER TRUST,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3926542-IN-STEMLER-STEVEN-RAY
